program_code,region,model_line,my,term_months,model_code,model_description,bonus_cash,apr_tier_1,apr_tier_2,apr_tier_3,apr_tier_4,apr_tier_5,apr_tier_6,apr_tier_7,apr_tier_8
H700,MS,KONA,2026,24,Q14L2AT5,SEL Premium AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,24,Q14L2FT5,SEL Premium FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,25-36,Q1402A45,SE AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,25-36,Q1402F45,SE FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,25-36,Q1412A45,SEL Sport AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,25-36,Q1412F45,SEL Sport FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,25-36,Q1422AT5,SEL Premium AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,25-36,Q1422FT5,SEL Premium FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,25-36,Q1492AT5,Limited AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,25-36,Q1492FT5,Limited FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,25-36,Q14J2A45,SEL Sport AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,25-36,Q14J2F45,SEL Sport FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,25-36,Q14L2AT5,SEL Premium AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,25-36,Q14L2FT5,SEL Premium FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,37-48,Q1402A45,SE AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,37-48,Q1402F45,SE FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,37-48,Q1412A45,SEL Sport AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,37-48,Q1412F45,SEL Sport FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,37-48,Q1422AT5,SEL Premium AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,37-48,Q1422FT5,SEL Premium FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,37-48,Q1492AT5,Limited AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,37-48,Q1492FT5,Limited FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,37-48,Q14J2A45,SEL Sport AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,37-48,Q14J2F45,SEL Sport FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,37-48,Q14L2AT5,SEL Premium AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,37-48,Q14L2FT5,SEL Premium FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,49-60,Q1402A45,SE AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,49-60,Q1402F45,SE FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,49-60,Q1412A45,SEL Sport AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,49-60,Q1412F45,SEL Sport FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,49-60,Q1422AT5,SEL Premium AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,49-60,Q1422FT5,SEL Premium FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,49-60,Q1492AT5,Limited AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,49-60,Q1492FT5,Limited FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,49-60,Q14J2A45,SEL Sport AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,49-60,Q14J2F45,SEL Sport FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,49-60,Q14L2AT5,SEL Premium AWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,49-60,Q14L2FT5,SEL Premium FWD,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0999
H700,MS,KONA,2026,61-72,Q1402A45,SE AWD,0,0.0299,0.0299,0.0399,0.0499,0.0699,0.0799,0.0899,0.1099
H700,MS,KONA,2026,61-72,Q1402F45,SE FWD,0,0.0299,0.0299,0.0399,0.0499,0.0699,0.0799,0.0899,0.1099
H700,MS,KONA,2026,61-72,Q1412A45,SEL Sport AWD,0,0.0299,0.0299,0.0399,0.0499,0.0699,0.0799,0.0899,0.1099
H700,MS,KONA,2026,61-72,Q1412F45,SEL Sport FWD,0,0.0299,0.0299,0.0399,0.0499,0.0699,0.0799,0.0899,0.1099
H700,MS,KONA,2026,61-72,Q1422AT5,SEL Premium AWD,0,0.0299,0.0299,0.0399,0.0499,0.0699,0.0799,0.0899,0.1099
H700,MS,KONA,2026,61-72,Q1422FT5,SEL Premium FWD,0,0.0299,0.0299,0.0399,0.0499,0.0699,0.0799,0.0899,0.1099
H700,MS,KONA,2026,61-72,Q1492AT5,Limited AWD,0,0.0299,0.0299,0.0399,0.0499,0.0699,0.0799,0.0899,0.1099
H700,MS,KONA,2026,61-72,Q1492FT5,Limited FWD,0,0.0299,0.0299,0.0399,0.0499,0.0699,0.0799,0.0899,0.1099
H700,MS,KONA,2026,61-72,Q14J2A45,SEL Sport AWD,0,0.0299,0.0299,0.0399,0.0499,0.0699,0.0799,0.0899,0.1099
H700,MS,KONA,2026,61-72,Q14J2F45,SEL Sport FWD,0,0.0299,0.0299,0.0399,0.0499,0.0699,0.0799,0.0899,0.1099
H700,MS,KONA,2026,61-72,Q14L2AT5,SEL Premium AWD,0,0.0299,0.0299,0.0399,0.0499,0.0699,0.0799,0.0899,0.1099
H700,MS,KONA,2026,61-72,Q14L2FT5,SEL Premium FWD,0,0.0299,0.0299,0.0399,0.0499,0.0699,0.0799,0.0899,0.1099
H700,MS,KONA,2026,73-84,Q1402A45,SE AWD,0,0.0699,0.0699,0.0799,0.0849,,,,
H700,MS,KONA,2026,73-84,Q1402F45,SE FWD,0,0.0699,0.0699,0.0799,0.0849,,,,
H700,MS,KONA,2026,73-84,Q1412A45,SEL Sport AWD,0,0.0699,0.0699,0.0799,0.0849,,,,
H700,MS,KONA,2026,73-84,Q1412F45,SEL Sport FWD,0,0.0699,0.0699,0.0799,0.0849,,,,
H700,MS,KONA,2026,73-84,Q1422AT5,SEL Premium AWD,0,0.0699,0.0699,0.0799,0.0849,,,,
H700,MS,KONA,2026,73-84,Q1422FT5,SEL Premium FWD,0,0.0699,0.0699,0.0799,0.0849,,,,
H700,MS,KONA,2026,73-84,Q1492AT5,Limited AWD,0,0.0699,0.0699,0.0799,0.0849,,,,
H700,MS,KONA,2026,73-84,Q1492FT5,Limited FWD,0,0.0699,0.0699,0.0799,0.0849,,,,
H700,MS,KONA,2026,73-84,Q14J2A45,SEL Sport AWD,0,0.0699,0.0699,0.0799,0.0849,,,,
H700,MS,KONA,2026,73-84,Q14J2F45,SEL Sport FWD,0,0.0699,0.0699,0.0799,0.0849,,,,
H700,MS,KONA,2026,73-84,Q14L2AT5,SEL Premium AWD,0,0.0699,0.0699,0.0799,0.0849,,,,
H700,MS,KONA,2026,73-84,Q14L2FT5,SEL Premium FWD,0,0.0699,0.0699,0.0799,0.0849,,,,
H700,MS,KONA EV,2025,24,Q14A2FEZ,4dr Wgn SE (new),0,0.0099,0.0099,0.0199,0.0299,0.0499,0.0599,0.0699,0.0799
H700,MS,KONA EV,2025,24,Q14D2FEZ,4dr Wgn SEL,0,0.0099,0.0099,0.0199,0.0299,0.0499,0.0599,0.0699,0.0799
H700,MS,KONA EV,2025,24,Q14F2FEZ,4dr Wgn N Line,0,0.0099,0.0099,0.0199,0.0299,0.0499,0.0599,0.0699,0.0799
H700,MS,KONA EV,2025,24,Q14G2FEZ,4dr Wgn Limited,0,0.0099,0.0099,0.0199,0.0299,0.0499,0.0599,0.0699,0.0799
H700,MS,KONA EV,2025,25-36,Q14A2FEZ,4dr Wgn SE (new),0,0.0099,0.0099,0.0199,0.0299,0.0499,0.0599,0.0699,0.0799
H700,MS,KONA EV,2025,25-36,Q14D2FEZ,4dr Wgn SEL,0,0.0099,0.0099,0.0199,0.0299,0.0499,0.0599,0.0699,0.0799
H700,MS,KONA EV,2025,25-36,Q14F2FEZ,4dr Wgn N Line,0,0.0099,0.0099,0.0199,0.0299,0.0499,0.0599,0.0699,0.0799
H700,MS,KONA EV,2025,25-36,Q14G2FEZ,4dr Wgn Limited,0,0.0099,0.0099,0.0199,0.0299,0.0499,0.0599,0.0699,0.0799
H700,MS,KONA EV,2025,37-48,Q14A2FEZ,4dr Wgn SE (new),0,0.0099,0.0099,0.0199,0.0299,0.0499,0.0599,0.0699,0.0799
H700,MS,KONA EV,2025,37-48,Q14D2FEZ,4dr Wgn SEL,0,0.0099,0.0099,0.0199,0.0299,0.0499,0.0599,0.0699,0.0799
H700,MS,KONA EV,2025,37-48,Q14F2FEZ,4dr Wgn N Line,0,0.0099,0.0099,0.0199,0.0299,0.0499,0.0599,0.0699,0.0799
H700,MS,KONA EV,2025,37-48,Q14G2FEZ,4dr Wgn Limited,0,0.0099,0.0099,0.0199,0.0299,0.0499,0.0599,0.0699,0.0799
H700,MS,KONA EV,2025,49-60,Q14A2FEZ,4dr Wgn SE (new),0,0.0149,0.0149,0.0249,0.0349,0.0549,0.0649,0.0749,0.0849
H700,MS,KONA EV,2025,49-60,Q14D2FEZ,4dr Wgn SEL,0,0.0149,0.0149,0.0249,0.0349,0.0549,0.0649,0.0749,0.0849
H700,MS,KONA EV,2025,49-60,Q14F2FEZ,4dr Wgn N Line,0,0.0149,0.0149,0.0249,0.0349,0.0549,0.0649,0.0749,0.0849
H700,MS,KONA EV,2025,49-60,Q14G2FEZ,4dr Wgn Limited,0,0.0149,0.0149,0.0249,0.0349,0.0549,0.0649,0.0749,0.0849
H700,MS,KONA EV,2025,61-72,Q14A2FEZ,4dr Wgn SE (new),0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0899
H700,MS,KONA EV,2025,61-72,Q14D2FEZ,4dr Wgn SEL,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0899
H700,MS,KONA EV,2025,61-72,Q14F2FEZ,4dr Wgn N Line,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0899
H700,MS,KONA EV,2025,61-72,Q14G2FEZ,4dr Wgn Limited,0,0.0199,0.0199,0.0299,0.0399,0.0599,0.0699,0.0799,0.0899
H700,MS,PALISADE,2026,24,J2412A65,SE,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,24,J2412F65,SE,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,24,J2422A65,SEL Convenience,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,24,J2422F65,SEL Convenience,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,24,J2432A65,SEL Premiumi 7P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,24,J2432F65,SEL Premiumi 7P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,24,J2442A65,SEL 7P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,24,J2442F65,SEL 7P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,24,J2452A65,XRT PRO,1000,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,24,J2462A65,SEL 8P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,24,J2462F65,SEL 8P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,24,J2472A65,Limited,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,24,J2472F65,Limited,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,24,J2482A65,SEL Premiumi 8P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,24,J2482F65,SEL Premiumi 8P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,24,J2492A65,Calligraphy,1000,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,24,J2492F65,Calligraphy,1000,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,25-36,J2412A65,SE,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,25-36,J2412F65,SE,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,25-36,J2422A65,SEL Convenience,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,25-36,J2422F65,SEL Convenience,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,25-36,J2432A65,SEL Premiumi 7P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,25-36,J2432F65,SEL Premiumi 7P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,25-36,J2442A65,SEL 7P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,25-36,J2442F65,SEL 7P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,25-36,J2452A65,XRT PRO,1000,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,25-36,J2462A65,SEL 8P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,25-36,J2462F65,SEL 8P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,25-36,J2472A65,Limited,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,25-36,J2472F65,Limited,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,25-36,J2482A65,SEL Premiumi 8P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,25-36,J2482F65,SEL Premiumi 8P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,25-36,J2492A65,Calligraphy,1000,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,25-36,J2492F65,Calligraphy,1000,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,37-48,J2412A65,SE,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,37-48,J2412F65,SE,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,37-48,J2422A65,SEL Convenience,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,37-48,J2422F65,SEL Convenience,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,37-48,J2432A65,SEL Premiumi 7P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,37-48,J2432F65,SEL Premiumi 7P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,37-48,J2442A65,SEL 7P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,37-48,J2442F65,SEL 7P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,37-48,J2452A65,XRT PRO,1000,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,37-48,J2462A65,SEL 8P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,37-48,J2462F65,SEL 8P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,37-48,J2472A65,Limited,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,37-48,J2472F65,Limited,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,37-48,J2482A65,SEL Premiumi 8P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,37-48,J2482F65,SEL Premiumi 8P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,37-48,J2492A65,Calligraphy,1000,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,37-48,J2492F65,Calligraphy,1000,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,49-60,J2412A65,SE,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,49-60,J2412F65,SE,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,49-60,J2422A65,SEL Convenience,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,49-60,J2422F65,SEL Convenience,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,49-60,J2432A65,SEL Premiumi 7P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,49-60,J2432F65,SEL Premiumi 7P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,49-60,J2442A65,SEL 7P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,49-60,J2442F65,SEL 7P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,49-60,J2452A65,XRT PRO,1000,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,49-60,J2462A65,SEL 8P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,49-60,J2462F65,SEL 8P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,49-60,J2472A65,Limited,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,49-60,J2472F65,Limited,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,49-60,J2482A65,SEL Premiumi 8P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,49-60,J2482F65,SEL Premiumi 8P,0,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,49-60,J2492A65,Calligraphy,1000,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,49-60,J2492F65,Calligraphy,1000,0.0399,0.0399,0.0499,0.0599,0.0799,0.0899,0.0999,0.1149
H700,MS,PALISADE,2026,61-72,J2412A65,SE,0,0.0499,0.0499,0.0599,0.0699,0.0899,0.0999,0.1099,0.1249
H700,MS,PALISADE,2026,61-72,J2412F65,SE,0,0.0499,0.0499,0.0599,0.0699,0.0899,0.0999,0.1099,0.1249
H700,MS,PALISADE,2026,61-72,J2422A65,SEL Convenience,0,0.0499,0.0499,0.0599,0.0699,0.0899,0.0999,0.1099,0.1249
H700,MS,PALISADE,2026,61-72,J2422F65,SEL Convenience,0,0.0499,0.0499,0.0599,0.0699,0.0899,0.0999,0.1099,0.1249
H700,MS,PALISADE,2026,61-72,J2432A65,SEL Premiumi 7P,0,0.0499,0.0499,0.0599,0.0699,0.0899,0.0999,0.1099,0.1249
H700,MS,PALISADE,2026,61-72,J2432F65,SEL Premiumi 7P,0,0.0499,0.0499,0.0599,0.0699,0.0899,0.0999,0.1099,0.1249
H700,MS,PALISADE,2026,61-72,J2442A65,SEL 7P,0,0.0499,0.0499,0.0599,0.0699,0.0899,0.0999,0.1099,0.1249
H700,MS,PALISADE,2026,61-72,J2442F65,SEL 7P,0,0.0499,0.0499,0.0599,0.0699,0.0899,0.0999,0.1099,0.1249
H700,MS,PALISADE,2026,61-72,J2452A65,XRT PRO,1000,0.0499,0.0499,0.0599,0.0699,0.0899,0.0999,0.1099,0.1249
H700,MS,PALISADE,2026,61-72,J2462A65,SEL 8P,0,0.0499,0.0499,0.0599,0.0699,0.0899,0.0999,0.1099,0.1249
H700,MS,PALISADE,2026,61-72,J2462F65,SEL 8P,0,0.0499,0.0499,0.0599,0.0699,0.0899,0.0999,0.1099,0.1249
H700,MS,PALISADE,2026,61-72,J2472A65,Limited,0,0.0499,0.0499,0.0599,0.0699,0.0899,0.0999,0.1099,0.1249
H700,MS,PALISADE,2026,61-72,J2472F65,Limited,0,0.0499,0.0499,0.0599,0.0699,0.0899,0.0999,0.1099,0.1249
H700,MS,PALISADE,2026,61-72,J2482A65,SEL Premiumi 8P,0,0.0499,0.0499,0.0599,0.0699,0.0899,0.0999,0.1099,0.1249
H700,MS,PALISADE,2026,61-72,J2482F65,SEL Premiumi 8P,0,0.0499,0.0499,0.0599,0.0699,0.0899,0.0999,0.1099,0.1249
H700,MS,PALISADE,2026,61-72,J2492A65,Calligraphy,1000,0.0499,0.0499,0.0599,0.0699,0.0899,0.0999,0.1099,0.1249
H700,MS,PALISADE,2026,61-72,J2492F65,Calligraphy,1000,0.0499,0.0499,0.0599,0.0699,0.0899,0.0999,0.1099,0.1249
H700,MS,PALISADE,2026,73-84,J2412A65,SE,0,0.0699,0.0699,0.0799,0.0899,,,,
H700,MS,PALISADE,2026,73-84,J2412F65,SE,0,0.0699,0.0699,0.0799,0.0899,,,,
H700,MS,PALISADE,2026,73-84,J2422A65,SEL Convenience,0,0.0699,0.0699,0.0799,0.0899,,,,
H700,MS,PALISADE,2026,73-84,J2422F65,SEL Convenience,0,0.0699,0.0699,0.0799,0.0899,,,,
H700,MS,PALISADE,2026,73-84,J2432A65,SEL Premiumi 7P,0,0.0699,0.0699,0.0799,0.0899,,,,
H700,MS,PALISADE,2026,73-84,J2432F65,SEL Premiumi 7P,0,0.0699,0.0699,0.0799,0.0899,,,,
H700,MS,PALISADE,2026,73-84,J2442A65,SEL 7P,0,0.0699,0.0699,0.0799,0.0899,,,,
H700,MS,PALISADE,2026,73-84,J2442F65,SEL 7P,0,0.0699,0.0699,0.0799,0.0899,,,,
H700,MS,PALISADE,2026,73-84,J2452A65,XRT PRO,1000,0.0699,0.0699,0.0799,0.0899,,,,
H700,MS,PALISADE,2026,73-84,J2462A65,SEL 8P,0,0.0699,0.0699,0.0799,0.0899,,,,
H700,MS,PALISADE,2026,73-84,J2462F65,SEL 8P,0,0.0699,0.0699,0.0799,0.0899,,,,
H700,MS,PALISADE,2026,73-84,J2472A65,Limited,0,0.0699,0.0699,0.0799,0.0899,,,,
H700,MS,PALISADE,2026,73-84,J2472F65,Limited,0,0.0699,0.0699,0.0799,0.0899,,,,
H700,MS,PALISADE,2026,73-84,J2482A65,SEL Premiumi 8P,0,0.0699,0.0699,0.0799,0.0899,,,,
H700,MS,PALISADE,2026,73-84,J2482F65,SEL Premiumi 8P,0,0.0699,0.0699,0.0799,0.0899,,,,
H700,MS,PALISADE,2026,73-84,J2492A65,Calligraphy,1000,0.0699,0.0699,0.0799,0.0899,,,,
H700,MS,PALISADE,2026,73-84,J2492F65,Calligraphy,1000,0.0699,0.0699,0.0799,0.0899,,,,
H700,MS,PALISADE,2025,24,J1412A65,4dr Wgn SE,0,0.0199,0.0199,0.0399,0.0499,0.0699,0.0799,0.0899,0.1049
H700,MS,PALISADE,2025,24,J1412F65,4dr Wgn SE,0,0.0199,0.0199,0.0399,0.0499,0.0699,0.0799,0.0899,0.1049
H700,MS,PALISADE,2025,24,J1432A65,4dr Wgn SEL Premium,0,0.0199,0.0199,0.0399,0.0499,0.0699,0.0799,0.0899,0.1049
H700,MS,PALISADE,2025,24,J1432F65,4dr Wgn SEL Premium,0,0.0199,0.0199,0.0399,0.0499,0.0699,0.0799,0.0899,0.1049
H700,MS,PALISADE,2025,24,J1442A65,4dr Wgn SEL,0,0.0199,0.0199,0.0399,0.0499,0.0699,0.0799,0.0899,0.1049
H700,MS,PALISADE,2025,24,J1442F65,4dr Wgn SEL,0,0.0199,0.0199,0.0399,0.0499,0.0699,0.0799,0.0899,0.1049
